ReturnID,OrderID,Reason
RE04733,ORD50564,Other
RE04734,ORD04059,Other
RE04735,ORD06213,Damaged
RE04736,ORD38731,Damaged
RE04737,ORD43472,Wrong Item
RE04738,ORD17180,Other
RE04739,ORD18698,Wrong Item
RE04740,ORD55832,Customer Dissatisfaction
RE04741,ORD56288,Wrong Item
RE04742,ORD39547,Wrong Item
RE04743,ORD30057,Other
RE04744,ORD14687,Damaged
RE04745,ORD54891,Other
RE04746,ORD49924,Wrong Item
RE04747,ORD51330,Damaged
RE04748,ORD51627,Customer Dissatisfaction
RE04749,ORD57793,Other
RE04750,ORD35741,Customer Dissatisfaction
RE04751,ORD05705,Other
RE04752,ORD49424,Damaged
RE04753,ORD17765,Damaged
RE04754,ORD48856,Wrong Item
RE04755,ORD20304,Customer Dissatisfaction
RE04756,ORD34495,Damaged
RE04757,ORD25423,Damaged
RE04758,ORD59931,Wrong Item
RE04759,ORD23584,Damaged
RE04760,ORD11367,Damaged
RE04761,ORD08252,Wrong Item
RE04762,ORD55976,Wrong Item
RE04763,ORD57866,Customer Dissatisfaction
RE04764,ORD19976,Damaged
RE04765,ORD30613,Other
RE04766,ORD27210,Wrong Item
RE04767,ORD12854,Customer Dissatisfaction
RE04768,ORD06794,Wrong Item
RE04769,ORD27268,Wrong Item
RE04770,ORD46848,Wrong Item
RE04771,ORD42957,Customer Dissatisfaction
RE04772,ORD03546,Wrong Item
RE04773,ORD15766,Damaged
RE04774,ORD05838,Damaged
RE04775,ORD50748,Wrong Item
RE04776,ORD37167,Damaged
RE04777,ORD29359,Wrong Item
RE04778,ORD34638,Other
RE04779,ORD58129,Other
RE04780,ORD16603,Customer Dissatisfaction
RE04781,ORD37258,Other
RE04782,ORD46453,Other
RE04783,ORD28575,Damaged
RE04784,ORD18325,Damaged
RE04785,ORD36776,Damaged
RE04786,ORD29189,Damaged
RE04787,ORD24290,Wrong Item
RE04788,ORD18643,Damaged
RE04789,ORD48592,Customer Dissatisfaction
RE04790,ORD01894,Customer Dissatisfaction
RE04791,ORD38060,Wrong Item
RE04792,ORD41493,Customer Dissatisfaction
RE04793,ORD15030,Wrong Item
RE04794,ORD09192,Damaged
RE04795,ORD07620,Other
RE04796,ORD16787,Other
RE04797,ORD25694,Customer Dissatisfaction
RE04798,ORD07485,Other
RE04799,ORD03129,Wrong Item
RE04800,ORD49913,Damaged
RE04801,ORD55621,Damaged
RE04802,ORD24112,Other
RE04803,ORD43994,Wrong Item
RE04804,ORD26261,Wrong Item
RE04805,ORD11453,Damaged
RE04806,ORD38284,Other
RE04807,ORD14350,Wrong Item
RE04808,ORD51962,Wrong Item
RE04809,ORD58707,Wrong Item
RE04810,ORD50964,Wrong Item
RE04811,ORD36153,Other
RE04812,ORD56304,Other
RE04813,ORD49410,Damaged
RE04814,ORD43450,Wrong Item
RE04815,ORD07888,Other
RE04816,ORD23565,Other
RE04817,ORD25416,Other
RE04818,ORD31939,Wrong Item
RE04819,ORD43007,Customer Dissatisfaction
RE04820,ORD02369,Wrong Item
RE04821,ORD56726,Customer Dissatisfaction
RE04822,ORD53883,Other
RE04823,ORD21692,Damaged
RE04824,ORD05082,Wrong Item
RE04825,ORD34533,Other
RE04826,ORD53619,Customer Dissatisfaction
RE04827,ORD30648,Customer Dissatisfaction
RE04828,ORD58397,Damaged
RE04829,ORD26022,Damaged
RE04830,ORD34244,Wrong Item
RE04831,ORD48943,Customer Dissatisfaction
RE04832,ORD40853,Damaged
RE04833,ORD38992,Damaged
RE04834,ORD52297,Customer Dissatisfaction
RE04835,ORD52723,Damaged
RE04836,ORD24030,Other
RE04837,ORD51637,Damaged
RE04838,ORD34127,Other
RE04839,ORD22509,Other
RE04840,ORD32435,Customer Dissatisfaction
RE04841,ORD48049,Wrong Item
RE04842,ORD34474,Other
RE04843,ORD36430,Customer Dissatisfaction
RE04844,ORD13812,Other
RE04845,ORD27379,Customer Dissatisfaction
RE04846,ORD15712,Damaged
RE04847,ORD32272,Damaged
RE04848,ORD05471,Damaged
RE04849,ORD51985,Wrong Item
RE04850,ORD33062,Damaged
RE04851,ORD01895,Wrong Item
RE04852,ORD36576,Damaged
RE04853,ORD49004,Other
RE04854,ORD50329,Wrong Item
RE04855,ORD49456,Wrong Item
RE04856,ORD38993,Damaged
RE04857,ORD50234,Customer Dissatisfaction
RE04858,ORD30299,Customer Dissatisfaction
RE04859,ORD11778,Damaged
RE04860,ORD04870,Other
RE04861,ORD43194,Other
RE04862,ORD07695,Customer Dissatisfaction
RE04863,ORD35172,Wrong Item
RE04864,ORD34491,Other
RE04865,ORD01694,Damaged
RE04866,ORD48125,Damaged
RE04867,ORD03607,Wrong Item
RE04868,ORD01824,Other
RE04869,ORD22855,Wrong Item
RE04870,ORD59566,Other
RE04871,ORD24365,Wrong Item
RE04872,ORD31347,Damaged
RE04873,ORD10312,Customer Dissatisfaction
RE04874,ORD03969,Other
RE04875,ORD21844,Other
RE04876,ORD55726,Other
RE04877,ORD59570,Damaged
RE04878,ORD55572,Wrong Item
RE04879,ORD00258,Other
RE04880,ORD06671,Damaged
RE04881,ORD10736,Damaged
RE04882,ORD39570,Wrong Item
RE04883,ORD51483,Other
RE04884,ORD06217,Other
RE04885,ORD07416,Other
RE04886,ORD55060,Wrong Item
RE04887,ORD52039,Damaged
RE04888,ORD18769,Customer Dissatisfaction
RE04889,ORD48738,Other
RE04890,ORD30586,Other
RE04891,ORD51483,Damaged
RE04892,ORD50276,Wrong Item
RE04893,ORD02978,Other
RE04894,ORD49911,Customer Dissatisfaction
RE04895,ORD41352,Wrong Item
RE04896,ORD12899,Damaged
RE04897,ORD14751,Customer Dissatisfaction
RE04898,ORD13789,Customer Dissatisfaction
RE04899,ORD11247,Wrong Item
RE04900,ORD41027,Wrong Item
RE04901,ORD06194,Wrong Item
RE04902,ORD52102,Wrong Item
RE04903,ORD45789,Customer Dissatisfaction
RE04904,ORD56542,Damaged
RE04905,ORD56556,Other
RE04906,ORD12250,Damaged
RE04907,ORD46535,Customer Dissatisfaction
RE04908,ORD55579,Damaged
RE04909,ORD04629,Damaged
RE04910,ORD42212,Damaged
RE04911,ORD54332,Customer Dissatisfaction
RE04912,ORD47088,Other
RE04913,ORD31524,Other
RE04914,ORD16882,Damaged
RE04915,ORD56096,Damaged
RE04916,ORD30031,Damaged
RE04917,ORD08280,Damaged
RE04918,ORD26583,Other
RE04919,ORD21427,Other
RE04920,ORD54541,Customer Dissatisfaction
RE04921,ORD47591,Wrong Item
RE04922,ORD38064,Customer Dissatisfaction
RE04923,ORD14720,Customer Dissatisfaction
RE04924,ORD07928,Wrong Item
RE04925,ORD15717,Damaged
RE04926,ORD04757,Other
RE04927,ORD10978,Damaged
RE04928,ORD23708,Customer Dissatisfaction
RE04929,ORD39341,Wrong Item
RE04930,ORD36245,Damaged
RE04931,ORD07845,Damaged
RE04932,ORD19189,Other
RE04933,ORD57375,Damaged
RE04934,ORD28754,Damaged
RE04935,ORD40122,Wrong Item
RE04936,ORD31920,Customer Dissatisfaction
RE04937,ORD08886,Wrong Item
RE04938,ORD44396,Wrong Item
RE04939,ORD42102,Wrong Item
RE04940,ORD33516,Damaged
RE04941,ORD10555,Damaged
RE04942,ORD04536,Damaged
RE04943,ORD30450,Damaged
RE04944,ORD57299,Customer Dissatisfaction
RE04945,ORD49836,Other
RE04946,ORD46208,Wrong Item
RE04947,ORD39620,Damaged
RE04948,ORD59609,Customer Dissatisfaction
RE04949,ORD04888,Customer Dissatisfaction
RE04950,ORD20523,Damaged
RE04951,ORD04655,Other
RE04952,ORD57439,Wrong Item
RE04953,ORD37303,Wrong Item
RE04954,ORD24335,Damaged
RE04955,ORD06352,Damaged
RE04956,ORD17016,Damaged
RE04957,ORD05727,Other
RE04958,ORD17759,Damaged
RE04959,ORD30067,Customer Dissatisfaction
RE04960,ORD03906,Wrong Item
RE04961,ORD24006,Other
RE04962,ORD02076,Other
RE04963,ORD38895,Damaged
RE04964,ORD06621,Customer Dissatisfaction
RE04965,ORD33544,Damaged
RE04966,ORD40118,Other
RE04967,ORD34895,Wrong Item
RE04968,ORD47481,Other
RE04969,ORD01102,Customer Dissatisfaction
RE04970,ORD26084,Other
RE04971,ORD19631,Customer Dissatisfaction
RE04972,ORD04838,Customer Dissatisfaction
RE04973,ORD27337,Wrong Item
RE04974,ORD29434,Customer Dissatisfaction
RE04975,ORD25891,Damaged
RE04976,ORD21153,Other
RE04977,ORD35805,Other
RE04978,ORD28549,Wrong Item
RE04979,ORD40799,Other
RE04980,ORD29293,Other
RE04981,ORD48099,Other
RE04982,ORD56204,Other
RE04983,ORD39944,Damaged
RE04984,ORD49757,Wrong Item
RE04985,ORD58566,Damaged
RE04986,ORD45800,Customer Dissatisfaction
RE04987,ORD48357,Customer Dissatisfaction
RE04988,ORD45125,Other
RE04989,ORD39100,Customer Dissatisfaction
RE04990,ORD57964,Other
RE04991,ORD38587,Other
RE04992,ORD59311,Other
RE04993,ORD53686,Damaged
RE04994,ORD56708,Wrong Item
RE04995,ORD07137,Other
RE04996,ORD17741,Other
RE04997,ORD29372,Customer Dissatisfaction
RE04998,ORD14541,Customer Dissatisfaction
RE04999,ORD30043,Damaged
RE05000,ORD43303,Wrong Item
